,Filename,Distance
0,Target,0.0
1,data/jpg/image_0912.jpg,189340.51655981614
2,data/jpg/image_0718.jpg,215865.7637805672
3,data/jpg/image_0149.jpg,230148.24425520096
4,data/jpg/image_1010.jpg,239003.0483289215
5,data/jpg/image_0348.jpg,240056.94795960546
