,Filename,Distance
0,Target,0.0
1,data/jpg/image_0718.jpg,15.246157334036242
2,data/jpg/image_1010.jpg,20.437279080399684
3,data/jpg/image_0593.jpg,20.51119057774688
4,data/jpg/image_0686.jpg,22.747755263996137
5,data/jpg/image_0054.jpg,23.153972570524715
